Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
71,17-11-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,13,15,51,NA
71,20-11-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,10,13,54,NA
71,24-11-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,13,13,42,NA
71,27-11-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,10,13,41,NA
71,12/1/2014,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,12,13,49,NA
71,12/4/2014,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,11,12,45,NA
71,12/8/2014,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,11,13,42,NA
71,12/11/2014,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,11,14,27,NA
71,15-12-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,14,16,48,NA
71,18-12-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,12,13,49,NA
71,22-12-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,10,10,45,NA
71,29-12-14,Tamil Nadu,Chennai,"Govt. High School, Manali, Chennai.",Tamilnadu State Pollution Control Board,Industrial Area,11,13,44,NA
72,1/3/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,31,NA
72,1/8/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,16,40,NA
72,1/10/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,30,NA
72,17-01-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,18,31,NA
72,22-01-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,14,35,NA
72,24-01-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,18,38,NA
72,29-01-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,16,49,NA
72,31-01-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,15,36,NA
72,2/5/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,54,NA
72,2/7/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,51,NA
72,2/12/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,18,44,NA
72,14-02-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,16,41,NA
72,19-02-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,18,46,NA
72,21-02-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,46,NA
72,26-02-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,25,NA
72,28-02-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,13,35,NA
72,3/5/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,18,28,NA
72,3/7/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,46,NA
72,3/12/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,19,68,NA
72,14-03-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,15,53,NA
72,19-03-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,17,53,NA
72,21-03-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,16,36,NA
72,26-03-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,41,NA
72,28-03-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,13,46,NA
72,4/2/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,42,NA
72,4/4/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,19,40,NA
72,4/9/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,42,NA
72,4/11/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,15,46,NA
72,16-04-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,19,35,NA
72,23-04-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,43,NA
72,25-04-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,18,30,NA
72,30-04-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,17,27,NA
72,5/2/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,15,34,NA
72,5/7/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,16,32,NA
72,5/9/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,16,45,NA
72,14-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,15,32,NA
72,16-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,15,48,NA
72,21-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,19,33,NA
72,23-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,17,41,NA
72,28-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,15,32,NA
72,30-05-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,13,36,NA
72,6/4/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,16,38,NA
72,6/6/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,18,39,NA
72,6/11/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,19,36,NA
72,13-06-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,17,54,NA
72,18-06-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,14,71,NA
72,20-06-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,19,47,NA
72,25-06-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,16,58,NA
72,27-06-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,16,42,NA
72,7/2/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,16,36,NA
72,7/4/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,17,52,NA
72,7/9/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,19,37,NA
72,7/11/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,14,43,NA
72,16-07-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,16,35,NA
72,18-07-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,17,45,NA
72,23-07-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,15,36,NA
72,25-07-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,16,24,NA
72,30-07-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,17,68,NA
72,8/1/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,15,100,NA
72,8/6/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15,14,46,NA
72,8/8/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,17,15,30,NA
72,13-08-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,15,41,NA
72,20-08-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,18,35,NA
72,22-08-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,17,38,NA
72,27-08-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16,13,44,NA
72,9/3/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,16,31,NA
72,9/5/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,15,37,NA
72,9/10/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,15,32,NA
72,9/12/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,14,33,NA
72,17-09-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,13,48,NA
72,19-09-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,12,41,NA
72,24-09-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,17,29,NA
72,26-09-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,15,36,NA
72,10/1/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,16,41,NA
72,10/8/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,12,40,NA
72,10/10/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,15,36,NA
72,15-10-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14,14,33,NA
72,24-10-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,18,18,40,NA
72,29-10-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,14,46,NA
72,31-10-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,13,55,NA
72,11/5/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,12,54,NA
72,11/7/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,13,57,NA
72,14-11-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,14,30,NA
72,19-11-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,15,32,NA
72,21-11-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,17,49,NA
72,26-11-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,14,59,NA
72,28-11-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,11,49,NA
72,12/3/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,13,60,NA
72,12/5/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,12,52,NA
72,12/10/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,14,46,NA
72,12/12/2014,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,13,45,NA
72,17-12-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10,16,50,NA
72,19-12-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,13,49,NA
72,24-12-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12,11,44,NA
72,26-12-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13,13,50,NA
72,31-12-14,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11,11,50,NA
766,1/3/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,23,142,NA
766,1/7/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,30,115,NA
766,20-01-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,29,83,NA
766,22-01-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,96,NA
766,24-01-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,26,82,NA
766,28-01-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,29,84,NA
766,30-01-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,25,122,NA
766,2/3/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",26,30,105,NA
766,2/5/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,27,107,NA
766,2/7/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",32,34,92,NA
766,2/11/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",27,35,90,NA
766,13-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,32,102,NA
766,17-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",30,34,81,NA
766,19-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,32,89,NA
766,21-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,32,120,NA
766,25-02-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,27,99,NA
766,3/4/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,23,67,NA
766,3/5/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,119,NA
766,3/7/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,103,NA
766,3/11/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,95,NA
766,13-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,106,NA
766,17-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,124,NA
766,19-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,26,91,NA
766,21-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,103,NA
766,25-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,98,NA
766,27-03-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,19,96,NA
766,4/1/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,27,103,NA
766,4/3/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,26,146,NA
766,4/7/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,28,111,NA
766,4/9/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",23,27,117,NA
766,4/11/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,32,93,NA
766,16-04-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,25,163,NA
766,21-04-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",22,28,105,NA
766,23-04-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,29,118,NA
766,28-04-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,25,99,NA
766,30-04-14,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,79,NA
766,5/5/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,28,77,NA
766,5/7/2014,Tamil Nadu,Chennai,"Thiyagaraya Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",21,30,128,NA
